DFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
4978		2640	3357
4979		6696	5638
4980		6925	5509
4981		3877	4547
4982		3695	4738
4983		4476	4574
4984		2945	4841
4985		4989	3787
4986		5411	5609
4987		3936	4926
4988		7211	5823
4989		4571	3786
4990		4310	5091
4991		4598	5694
4992		5493	6063
4993		6907	6082
4994		5873	5097
4995		5750	6073
4996		5621	5250
4997		5714	5757
4998		3223	4232
4999		3229	3383
5000		6688	5572
5001		3633	4521
5002		4484	4405
5003		5551	5439
5004		6666	6265
5005		5387	5010
5006		5431	5312
5007		5210	5320
5008		3478	4486
5009		5688	4861
5010		6135	5536
5011		5758	5008
5012		4260	3136
5013		4732	4900
5014		3917	4855
5015		6901	3723
5016		3884	4382
5017		3753	4423
5018		4721	4994
5019		2627	3497
5020		5338	4400
5021		4625	5258
5022		5761	5421
5023		5684	5937
5024		4966	5253
5025		7232	6221
5026		3856	3960
5027		6752	6091
5028		5764	5511
5029		5141	4981
5030		5220	6289
5031		4572	5287
5032		2528	3189
5033		6196	6913
5034		5030	6290
5035		5311	5157
5036		6385	5100
5037		5149	5733
5038		5890	4016
5039		3688	3944
5040		4711	4830
5041		4024	4070
5042		5006	5313
5043		6604	5772
5044		4979	5639
5045		4827	4412
5046		4493	4255
5047		4958	4850
5048		6726	4637
5049		2960	3264
5050		3537	3757
5051		3091	2553
5052		5349	5348
5053		4262	4742
5054		4667	4407
5055		4820	4001
5056		6421	4988
5057		3466	4871
5058		4718	4578
5059		4816	4964
5060		5992	5929
5061		7345	6724
5062		5742	5842
5063		5156	5078
5064		3173	4784
5065		4964	4936
5066		8694	8936
5067		5782	5394
5068		5706	5475
5069		4956	5140
5070		3026	3592
5071		4724	4602
5072		4320	4036
5073		6032	5256
5074		4223	4735
5075		5790	5620
5076		3641	4348
5077		6419	5866
5078		4189	4441
5079		6282	5599
5080		4648	4144
5081		5228	5071
5082		5200	4046
5083		6414	5559
5084		3842	4561
5085		5488	5088
5086		4215	5452
5087		5669	5679
5088		4671	4683
5089		5751	6059
5090		4815	5643
5091		2961	4247
5092		3472	3648
5093		4549	4213
5094		6654	5731
5095		3932	5176
5096		4505	4798
5097		3835	5119
5098		6557	5826
5099		5188	5066
5100		5093	4214
5101		4449	4283
5102		5701	6030
5103		6039	5769
5104		6127	4804
5105		5101	4284
5106		5620	5669
5107		6176	4894
5108		6278	6015
5109		3927	6719
5110		6367	5478
5111		5815	6610
5112		5204	4777
5113		9450	5834
5114		6999	6497
5115		4750	5297
5116		5716	5798
5117		4818	5881
5118		5827	5235
5119		5640	5148
5120		5755	5414
5121		4805	5372
5122		5095	5177
5123		4833	4656
5124		5169	4505
5125		4052	5329
5126		6644	5625
5127		5378	5562
5128		6165	5431
5129		4442	4136
5130		4109	3886
5131		3185	4261
5132		6312	6224
5133		7806	5959
5134		4548	4478
5135		3857	4374
5136		3879	4077
5137		4695	4666
5138		6742	6133
5139		4349	4597
5140		5317	4690
5141		5500	4980
5142		5414	4668
5143		4928	5155
5144		4566	4507
5145		4213	4580
5146		5191	6028
5147		4102	6114
5148		5331	6003
5149		5094	5732
5150		5952	5423
5151		6370	5128
5152		3266	4165
5153		5140	4691
5154		2506	4185
5155		4839	5370
5156		5771	5077
5157		3198	3950
5158		3725	4725
5159		5415	5805
5160		6598	5859
5161		5242	5701
5162		4937	5238
5163		5310	5375
5164		6863	6258
5165		2990	4007
5166		4001	5034
5167		6580	5570
5168		6060	5736
5169		4849	4504
5170		5555	5336
5171		4322	4240
5172		5769	6144
5173		4880	4752
5174		6938	5416
5175		5287	5396
5176		4646	4938
5177		5842	5666
5178		6296	5683
5179		6066	4832
5180		4374	4686
5181		6270	5786
5182		4697	4896
5183		5511	5703
5184		4306	4824
5185		4714	4716
5186		3040	3640
5187		4982	4739
5188		5795	5065
5189		4000	3600
5190		7395	5507
5191		7089	6027
5192		4256	5001
5193		5746	5265
5194		3480	5209
5195		6223	5444
5196		6366	5418
5197		3759	4314
5198		5160	5860
5199		5158	4726
5200		2815	4045
5201		5112	4778
5202		4070	4960
5203		6276	6380
5204		5717	4776
5205		5100	4215
5206		5468	5718
5207		3660	5442
5208		3123	3925
5209		5545	5919
5210		4486	5319
5211		6371	5696
5212		2832	3792
5213		5435	6013
5214		4796	5540
5215		5732	5543
5216		5353	5017
5217		5896	5672
5218		5484	5534
5219		4311	4722
5220		6308	6288
5221		5882	5685
5222		5170	5337
5223		2675	4018
5224		4586	4632
5225		3535	3853
5226		6389	5652
5227		4847	6305
5228		4734	5070
5229		7731	5205
5230		5283	5410
5231		8324	7990
5232		6572	5024
5233		5401	5272
5234		5248	5041
5235		4036	4444
5236		5776	4946
5237		6228	6108
5238		3120	4355
5239		5648	5514
5240		5372	4975
5241		5833	5242
5242		7028	5700
5243		5377	5722
5244		5417	5381
5245		5162	5239
5246		5429	6068
5247		5760	4911
5248		5340	5040
5249		5322	4589
5250		5712	5365
5251		5528	5428
5252		4864	4771
5253		6021	5426
5254		6980	6103
5255		5829	5862
5256		6684	6539
5257		3252	3581
5258		4125	4491
5259		6545	5803
5260		4657	5309
5261		5726	6679
5262		5593	5047
5263		4156	4794
5264		5451	4845
5265		4952	5471
5266		4660	4882
5267		5275	5607
5268		4448	5326
5269		6006	5404
5270		2650	3511
5271		6168	7150
5272		5916	5891
5273		5480	5813
5274		3390	6036
5275		6520	5606
5276		4289	5278
5277		4124	6337
5278		4748	5585
5279		4395	5528
5280		5211	5697
5281		5226	5653
5282		6504	6903
5283		4729	5409
5284		3925	4688
5285		4483	5123
5286		6014	5517
5287		5067	5395
5288		8239	5592
5289		5690	5276
5290		4488	5227
5291		6102	5134
5292		4840	5289
5293		5861	5789
5294		6490	6626
5295		6212	5322
5296		2867	2961
5297		3928	4653
5298		5384	5026
5299		5276	5279
5300		4384	4605
5301		3442	5095
5302		5872	5691
5303		4823	4419
5304		4010	4773
5305		4983	4575
5306		5531	4884
5307		4242	4366
5308		5959	6070
5309		4217	4104
5310		6074	5374
5311		5143	5156
5312		5606	5744
5313		2871	5485
5314		5937	5846
5315		5237	6109
5316		6665	7036
5317		5284	4689
5318		6412	6780
5319		5613	5166
5320		7166	6703
5321		4575	4874
5322		4511	4588
5323		3485	4243
5324		5059	4965
5325		6664	6293
5326		6239	5648
5327		5911	5053
5328		4457	4618
5329		6554	5503
5330		6220	6413
5331		4904	6002
5332		6724	5632
5333		5938	5776
5334		5582	5146
5335		7377	4991
5336		9352	6446
5337		6200	5552
5338		4179	4399
5339		4526	4463
5340		6423	5039
5341		4233	4228
5342		4301	5302
5343		5166	5035
5344		5185	4717
5345		6438	7059
5346		4299	4142
5347		6261	5555
5348		5779	5270
5349		7096	5347
5350		5520	5489
5351		4342	4828
5352		6334	6112
5353		4332	5016
5354		5335	4992
5355		5811	4610
5356		4894	5221
5357		3729	4788
5358		3722	4073
5359		5183	5704
5360		3797	3883
5361		6876	6557
5362		6195	5778
5363		3215	4864
5364		4253	4326
5365		6364	6010
5366		6737	6405
5367		6656	6387
5368		5804	5883
5369		3934	4950
5370		6287	6186
5371		6107	5967
5372		2803	4974
5373		6010	5200
5374		5886	6051
5375		5674	6023
5376		5168	5737
5377		4955	5721
5378		4451	5561
5379		4522	4551
5380		5812	5299
5381		5068	5476
5382		4914	5115
5383		5787	5104
5384		5232	5025
5385		5280	5698
5386		3687	4801
5387		5011	5009
5388		7014	7111
5389		5407	4189
5390		3847	3866
5391		5116	5799
5392		3522	3988
5393		6766	6243
5394		6089	5498
5395		4857	5274
5396		5600	5293
5397		6329	6138
5398		4739	5520
5399		5175	5397
5400		6225	6586
5401		5348	5271
5402		3483	3629
5403		6589	5193
5404		5854	5460
5405		6525	5907
5406		5629	5160
5407		4151	4188
5408		4057	4675
5409		6499	6089
5410		4474	5634
5411		5267	5608
5412		5693	4869
5413		3768	4697
5414		5137	4667
5415		5259	5804
5416		6532	6463
5417		5920	5380
5418		4972	4438
5419		4924	5005
5420		4537	4541
5421		5584	5765
5422		5652	5081
5423		5394	5499
5424		7336	6810
5425		5617	5412
5426		5961	4940
5427		4305	5726
5428		4513	5903
5429		6125	6067
5430		5759	4539
5431		6134	5311
5432		4913	6171
5433		4506	4648
5434		4597	5083
5435		5534	6012
5436		4364	4455
5437		4779	4917
5438		5713	5045
5439		6719	5463
5440		4265	4554
5441		7072	7029
5442		4404	4458
5443		4582	4529
5444		6307	6403
5445		3133	4352
5446		4716	4474
5447		4694	5546
5448		5616	6564
5449		7729	6619
5450		4518	4661
5451		2356	4844
5452		3413	3478
5453		6655	6834
5454		6250	5577
5455		5885	5900
5456		6316	6101
5457		4995	6074
5458		6293	5854
5459		5537	5840
5460		6035	5923
5461		5227	6306
5462		2974	3532
5463		3743	4107
5464		5318	6781
5465		5299	5280
5466		4663	6426
5467		4226	4472
5468		4636	5717
5469		6374	4888
5470		3700	3316
5471		5834	5179
5472		5924	5284
5473		4391	4748
5474		4992	6064
5475		3613	4999
5476		7588	6617
5477		4890	5196
5478		3996	2884
5479		6005	5446
5480		4824	5812
5481		4565	4519
5482		3906	5587
5483		4436	5174
5484		6246	5533
5485		4908	3899
5486		7779	7904
5487		4931	5172
5488		3621	5087
5489		4705	5950
5490		7103	6688
5491		5265	5472
5492		5836	4566
5493		6492	6062
5494		7022	7311
5495		4897	6025
5496		4837	5564
5497		6530	7478
5498		6877	6854
5499		7056	6260
5500		5786	4979
5501		3777	4453
5502		5627	6178
5503		5193	5266
5504		5705	5792
5505		5622	5389
5506		6564	6357
5507		5182	4897
5508		5090	5644
5509		7561	7083
5510		3604	4198
5511		5161	5702
5512		2770	6195
5513		6264	6249
5514		4563	5350
5515		6152	5056
5516		5614	5493
5517		3321	4906
5518		5632	5363
5519		7129	6713
5520		5583	5488
5521		7098	6146
5522		6507	7011
5523		5507	4898
5524		4083	5340
5525		4757	5714
5526		5138	6134
5527		4103	4062
5528		5253	5427
5529		6556	5465
5530		4700	4302
5531		5266	4883
5532		6418	5688
5533		3046	5245
5534		5365	6011
5535		5292	5290
5536		6931	5126
5537		5943	5839
5538		6413	6317
5539		5538	6318
5540		6443	5893
5541		6884	6976
5542		5540	5894
5543		5037	5734
5544		5655	5345
5545		5748	5918
5546		6319	6941
5547		4042	5113
5548		3592	3932
5549		5682	5708
5550		5775	5650
5551		6441	5438
5552		4900	4524
5553		7622	5482
5554		5850	6006
5555		4009	5335
5556		6333	5856
5557		5533	5246
5558		7026	6505
5559		4291	4822
5560		6265	6340
5561		6926	6479
5562		4767	4903
5563		4699	5207
5564		5413	4698
5565		5014	4856
5566		5752	6126
5567		6731	6843
5568		4771	5681
5569		4829	5307
5570		5099	5067
5571		5118	5236
5572		6856	6530
5573		4793	5304
5574		4446	5386
5575		6826	5991
5576		6447	6389
5577		5915	5830
5578		6978	6795
5579		6667	6268
5580		6204	6424
5581		4759	4558
5582		3787	5145
5583		6698	5487
5584		6290	5764
5585		6454	6524
5586		5308	6071
5587		6469	6966
5588		5995	6574
5589		5636	5142
5590		5512	6196
5591		6016	6492
5592		5737	4815
5593		5438	5046
5594		4618	5085
5595		5074	4736
5596		8802	8573
5597		7797	7300
5598		4439	5324
5599		5699	6086
5600		4309	5292
5601		8012	6188
5602		6567	5121
5603		6947	6395
5604		5945	6032
5605		7285	7410
5606		4400	5743
5607		6868	5747
5608		5554	6007
5609		6800	5614
5610		2843	3310
5611		4621	5986
5612		7577	5636
5613		4685	5165
5614		6461	5492
5615		5908	5662
5616		4028	6563
5617		5230	5411
5618		6463	5342
5619		5173	4753
5620		6343	5668
5621		4709	5249
5622		5981	5388
5623		4945	5378
5624		6351	5523
5625		3730	4361
5626		7182	5762
5627		7684	6177
5628		5241	5243
5629		4665	5159
5630		5128	5432
5631		6271	6410
5632		4040	5362
5633		4343	5525
5634		3443	4760
5635		5479	5447
5636		5069	5141
5637		4777	6215
5638		5835	5989
5639		7817	5538
5640		5334	5147
5641		4727	4954
5642		4520	4509
5643		7394	7441
5644		5919	6078
5645		4791	5796
5646		4569	3605
5647		4754	4943
5648		4413	5513
5649		5635	5448
5650		6184	6554
5651		6207	6150
5652		5847	5080
5653		6871	7221
5654		6784	6363
5655		4463	5344
5656		6601	5912
5657		6050	5580
5658		5871	5496
5659		6092	5574
5660		3543	4556
5661		1811	4113
5662		5863	5801
5663		6297	5784
5664		3784	4391
5665		6749	5603
5666		3432	4848
5667		6946	4433
5668		4707	4396
5669		5681	5678
5670		5864	4962
5671		4986	5610
5672		5302	5692
5673		5941	5864
5674		6219	6022
5675		3711	3636
5676		3357	5331
5677		6100	6018
5678		8845	7113
5679		5857	6601
5680		3589	3903
5681		5956	5677
5682		6493	5707
5683		7139	6665
5684		5869	5936
5685		4323	5357
5686		6071	5596
5687		5747	6691
5688		2687	4860
5689		8717	8398
5690		5395	5275
5691		4842	4957
5692		6301	5352
5693		6163	4868
5694		5816	6207
5695		6111	4836
5696		5432	6172
5697		5491	5473
5698		6149	6520
5699		6048	6085
5700		5656	5913
5701		5146	6029
5702		6812	6608
5703		5510	4199
5704		4360	4928
5705		6252	5791
5706		5697	5474
5707		6011	5657
5708		5891	6651
5709		6820	6502
5710		5416	6464
5711		6357	5505
5712		5518	5364
5713		4631	5044
5714		6142	5756
5715		5324	4966
5716		5645	5797
5717		4440	4775
5718		5196	5419
5719		4990	5092
5720		5048	4638
5721		5079	5600
5722		6521	6861
5723		5917	5612
5724		6754	7291
5725		5110	5479
5726		6982	6678
5727		3346	4292
5728		6235	6605
5729		6009	5886
5730		4510	5075
5731		5954	6631
5732		4608	5542
5733		8366	7106
5734		6681	6762
5735		6802	6517
5736		5119	5149
5737		4519	4814
5738		7392	6218
5739		5421	5766
5740		6799	6231
5741		6533	4677
5742		5459	5841
5743		7074	7155
5744		3230	3323
5745		3322	4182
5746		6051	5264
5747		5971	6690
5748		6214	5917
5749		5789	5548
5750		5586	6072
5751		6350	6058
5752		6075	6125
5753		5250	5366
5754		8116	6888
5755		5425	5413
5756		5825	6053
5757		6341	7178
5758		4153	5007
5759		3560	4538
5760		3776	4910
5761		5718	5420
5762		7869	6598
5763		7237	7130
5764		4980	5510
5765		4341	4308
5766		6730	6368
5767		7521	6118
5768		7224	6489
5769		8311	6143
5770		5314	5847
5771		5730	5076
5772		4579	5531
5773		7016	6046
5774		6417	6430
5775		5326	5649
5776		4809	4945
5777		2211	2210
5778		4855	5186
5779		4562	5269
5780		5809	4273
5781		3259	4643
5782		6054	5393
5783		3900	5190
5784		7274	6440
5785		5851	6547
5786		5994	4978
5787		3629	5103
5788		5042	5314
5789		5447	5547
5790		5973	5619
5791		5743	7156
5792		5657	5581
5793		5762	6599
5794		8196	7578
5795		4775	5064
5796		5922	5262
5797		7912	7817
5798		5508	5645
5799		6860	7189
5800		6221	6099
5801		4279	4807
5802		7041	6911
5803		6522	6329
5804		5117	5882
5805		5457	6075
5806		4614	4934
5807		4633	4429
5808		5151	5129
5809		6470	4272
5810		6941	5818
5811		4961	4609
5812		5115	5298
5813		4211	4819
5814		6327	7016
5815		5702	6609
5816		6563	6206
5817		5373	5201
5818		5696	6173
5819		4018	4134
5820		6442	6721
5821		5393	6244
5822		6178	6281
5823		4974	5455
5824		5686	5597
5825		5374	6052
5826		3492	4195
5827		4790	5234
5828		3470	4704
5829		5198	5861
5830		4627	4948
5831		5086	5453
5832		5733	7107
5833		6213	5241
5834		5122	5178
5835		5903	5988
5836		4119	4565
5837		9248	8729
5838		9167	8155
5839		5940	5955
5840		6004	6157
5841		6678	5896
5842		5988	5665
5843		6105	5952
5844		7233	6469
5845		5951	4595
5846		7238	6323
5847		5063	5079
5848		3161	5028
5849		8149	7436
5850		6777	6005
5851		6636	6546
5852		4228	5316
5853		7396	6928
5854		4590	5459
5855		7428	6590
5856		4176	3801
5857		5793	6600
5858		4722	5198
5859		6354	5434
5860		4181	5436
5861		7200	5788
5862		6304	6817
5863		5391	5800
5864		5202	4961
5865		6850	7354
5866		5562	4904
5867		6182	6385
5868		6156	6667
5869		6291	5935
5870		6825	6473
5871		4872	5495
5872		6162	5690
5873		5301	5096
5874		5273	5814
5875		4244	5355
5876		6716	6277
5877		6984	6239
5878		6727	6165
5879		6485	6311
5880		4274	5820
5881		5529	5466
5882		5178	5684
5883		5356	5222
5884		5075	5621
5885		7617	5899
5886		6588	6050
5887		5633	5526
5888		7117	7241
5889		4968	4635
5890		4302	4015
5891		6517	6650
5892		5727	4293
5893		4728	5616
5894		5251	5429
5895		7834	5965
5896		6675	5671
5897		4970	5162
5898		4712	5260
5899		5608	6008
5900		6031	6661
5901		6216	6475
5902		5133	5960
5903		5611	5987
5904		5849	7437
5905		6300	6894
5906		6679	5231
5907		5928	6315
5908		6794	5661
5909		5738	6219
5910		6819	6456
5911		6503	5052
5912		8914	7553
5913		7199	6213
5914		6159	6729
5915		6286	5829
5916		6642	5890
5917		5671	5611
5918		7438	6974
5919		6380	6077
5920		5623	5379
5921		5209	5920
5922		5898	5261
5923		6113	7350
5924		3993	5283
5925		5398	5521
5926		6928	7198
5927		5667	4434
5928		6467	6314
5929		4812	5741
5930		5291	5135
5931		6774	6038
5932		7382	6500
5933		5139	4598
5934		6673	7181
5935		7792	5998
5936		8329	6901
5937		6131	5845
5938		4921	5775
5939		5405	5908
5940		7038	5954
5941		5255	5863
5942		4255	4334
5943		6605	5838
5944		4363	5878
5945		5102	6031
5946		4075	5589
5947		5526	6135
5948		5946	5590
5949		5286	5518
5950		5575	5992
5951		4593	4594
5952		5022	5422
5953		7221	6262
5954		7586	6630
5955		5607	5748
5956		4865	5676
5957		6429	6043
5958		5549	5709
5959		5246	6069
5960		6199	6419
5961		5176	4939
5962		5150	5424
5963		9001	8509
5964		4702	4286
5965		4282	4693
5966		6832	5594
5967		5939	5909
5968		6838	6190
5969		3773	4826
5970		7130	6345
5971		5490	6689
5972		5773	6047
5973		6085	5618
5974		6309	5983
5975		5315	6110
5976		5023	5938
5977		5312	5745
5978		5719	5093
5979		6625	6308
5980		5803	6330
5981		5574	5387
5982		7045	6634
5983		6238	7073
5984		6247	6392
5985		5221	5686
5986		7101	6401
5987		6869	6283
5988		4659	5664
5989		5999	6485
5990		6115	6183
5991		5768	6490
5992		6614	5928
5993		2741	3274
5994		4626	4977
5995		7153	6573
5996		7262	7395
5997		5573	5305
5998		6541	6097
5999		8023	6484
6000		5366	6406
6001		4421	5759
6002		8126	7899
6003		6591	5995
6004		6129	6156
6005		5195	5445
6006		4723	5403
6007		6084	6234
6008		5263	4795
6009		6037	5885
6010		5858	5199
6011		6756	5656
6012		5376	5738
6013		8255	7096
6014		6070	5516
6015		5910	6457
6016		5991	6491
6017		5423	5500
6018		5846	6324
6019		7474	6320
6020		4765	5852
6021		5962	5425
6022		6064	6256
6023		6645	5568
6024		7946	6738
6025		4670	4484
6026		6007	6235
6027		6180	5978
6028		4773	4494
6029		7503	7542
6030		7906	6603
6031		6288	6660
6032		4922	5255
6033		6735	6812
6034		6330	6869
6035		4797	5922
6036		6396	5407
6037		5368	5884
6038		5025	6222
6039		6998	5768
6040		5147	6115
6041		6772	6227
6042		6331	6566
6043		5650	6555
6044		5960	6420
6045		6921	6695
6046		4744	4451
6047		4074	4792
6048		6080	6084
6049		7497	5948
6050		4464	5579
6051		5796	5263
6052		6806	5876
6053		8130	7174
6054		4388	5392
6055		5519	6714
6056		7025	6347
6057		8042	7583
6058		6873	6366
6059		8644	8586
6060		5543	5735
6061		7290	6864
6062		5799	7190
6063		5215	5544
6064		6708	6255
6065		6658	6123
6066		5040	4831
6067		7384	7054
6068		5104	4805
6069		8804	8854
6070		5239	5515
6071		5966	5595
6072		6723	5976
6073		4479	6130
6074		5121	5373
6075		6065	6124
6076		6844	7171
6077		6347	5752
6078		5987	6284
6079		6482	6623
6080		4993	6083
6081		7275	6247
6082		5685	5358
6083		4653	4712
6084		6729	6233
6085		5893	5617
6086		6950	6415
6087		6428	5728
6088		8018	7819
6089		5658	5497
6090		3989	6148
6091		4838	6417
6092		5000	5573
6093		3781	5224
6094		7061	6595
6095		8418	6701
6096		6281	6698
6097		5345	7060
6098		4976	5629
6099		7539	7945
6100		6332	6017
6101		7110	6823
6102		3950	5133
6103		6717	6921
6104		5784	6441
6105		5489	5951
6106		5756	6054
6107		5895	5966
6108		6728	5213
6109		5264	4846
6110		7559	7518
6111		3848	4835
6112		4988	5824
6113		8616	7349
6114		7295	6377
6115		6771	6182
6116		6652	6371
6117		7007	6272
6118		5123	4657
6119		5404	5461
6120		6392	6507
6121		5496	5565
6122		6643	7320
6123		6824	6355
6124		5881	5467
6125		6823	6066
6126		7429	7572
6127		3494	4803
6128		6627	6433
6129		6362	6155
6130		5282	6904
6131		6227	5844
6132		6890	7386
6133		4218	4744
6134		5260	5310
6135		5218	5535
6136		7546	6932
6137		7518	7506
6138		7269	7599
6139		6416	6494
6140		6816	6544
6141		5525	5715
6142		6464	5755
6143		7692	7526
6144		4383	4021
6145		8111	8255
6146		6487	6093
6147		7116	7416
6148		7989	7308
6149		7256	6519
6150		8536	7176
6151		5578	6796
6152		4460	5055
6153		6256	5059
6154		6841	7067
6155		8250	8013
6156		5683	6666
6157		5566	6127
6158		6738	6237
6159		6543	6728
6160		6042	6567
6161		4205	5169
6162		5532	5689
6163		4441	4867
6164		6415	5401
6165		5894	5430
6166		6082	5359
6167		7017	6845
6168		6804	7149
6169		5243	5723
6170		5399	5398
6171		4058	4533
6172		6971	5712
6173		6305	6628
6174		7468	6768
6175		7080	6792
6176		4858	4893
6177		7219	6971
6178		6956	6280
6179		6257	6105
6180		6072	5977
6181		7537	7052
6182		7184	6384
6183		4339	4320
6184		7435	6553
6185		6248	5211
6186		5798	5646
6187		7304	7047
6188		6849	5962
6189		7283	6252
6190		7144	5836
6191		5587	6967
6192		6702	5073
6193		6701	5974
6194		6981	6787
6195		5333	5777
6196		5802	6912
6197		6736	6512
6198		5355	4611
6199		6091	6418
6200		4531	5551
6201		6012	5739
6202		6510	6296
6203		5694	6208
6204		7294	6423
6205		7042	7146
6206		5465	5281
6207		6090	6149
6208		7822	8007
6209		6229	6161
6210		7872	6935
6211		6197	6513
6212		5007	5321
6213		5245	5240
6214		6369	5916
6215		6629	7165
6216		5870	6474
6217		6565	6806
6218		5659	5575
6219		6466	6021
6220		4939	6412
6221		5998	6098
6222		5380	5300
6223		5207	5443
6224		5651	6151
6225		6900	6585
6226		5077	5867
6227		5062	5843
6228		7889	6107
6229		6993	6160
6230		7122	6541
6231		6386	5809
6232		3702	3707
6233		7472	6776
6234		4580	5022
6235		6030	6604
6236		6033	6813
6237		5561	6480
6238		6867	7072
6239		6186	5647
6240		6874	7094
6241		7762	7462
6242		5649	5449
6243		7816	6658
6244		6476	7313
6245		6810	7204
6246		5772	5532
6247		6762	6391
6248		5194	5210
6249		5868	6668
6250		6218	5576
6251		6906	6648
6252		5293	5790
6253		4187	4416
6254		5878	6166
6255		5522	7012
6256		6733	5058
6257		5254	6104
6258		6398	7246
6259		6098	5630
6260		6668	6335
6261		6295	5554
6262		7143	6759
6263		5818	6174
6264		6081	6248
6265		7534	6339
6266		6695	6375
6267		5876	6278
6268		6242	5450
6269		5731	6632
6270		5663	5785
6271		7446	6409
6272		5397	6139
6273		7907	7492
6274		6018	6325
6275		7649	6754
6276		8241	6379
6277		6497	6241
6278		5213	6014
6279		9133	8383
6280		5498	6855
6281		7442	6697
6282		5824	5598
6283		5778	5187
6284		5577	5831
6285		4535	4449
6286		4609	5828
6287		6427	6185
6288		6243	6659
6289		5396	5294
6290		5626	5763
6291		4863	5934
6292		5687	6692
6293		6020	5853
6294		7355	5888
6295		5337	5553
6296		5568	5682
6297		7001	5783
6298		6008	4796
6299		6040	6116
6300		6653	6893
6301		5514	5351
6302		8963	6450
6303		7902	6880
6304		6368	6816
6305		5294	6627
6306		8259	7339
6307		5986	6402
6308		7084	6287
6309		6411	5982
6310		6027	5979
6311		4947	6577
6312		6038	6223
6313		6263	6175
6314		7545	5972
6315		6805	6333
6316		5800	6100
6317		4173	4877
6318		7541	7750
6319		7255	6940
6320		7125	6790
6321		7972	7530
6322		6244	7314
6323		6697	6745
6324		6202	6297
6325		4960	5816
6326		4167	5931
6327		6881	7015
6328		5316	7037
6329		4804	6137
6330		7347	6868
6331		5448	6565
6332		5108	6016
6333		5458	5855
6334		5975	6111
6335		4595	6198
6336		7362	7361
6337		7837	7230
6338		6324	6298
6339		7911	6743
6340		7254	6956
6341		6150	7177
6342		4856	5874
6343		5177	5667
6344		5841	5897
6345		6558	6962
6346		4644	4930
6347		6519	5751
6348		6518	6944
6349		6450	5944
6350		4458	6057
6351		5925	5522
6352		5906	5232
6353		5036	5101
6354		5630	5433
6355		8511	8108
6356		5710	6465
6357		5329	5504
6358		6401	6559
6359		7923	7636
6360		6349	5945
6361		7680	6908
6362		7034	6154
6363		5823	5456
6364		5899	6009
6365		6839	6676
6366		5174	5417
6367		5381	5477
6368		6502	6815
6369		6387	5915
6370		5536	5127
6371		4991	5695
6372		6792	5151
6373		7764	7135
6374		4868	4887
6375		7062	8452
6376		7963	7515
6377		5957	6044
6378		8124	7794
6379		6209	6162
6380		5805	6076
6381		6120	6508
6382		7279	5926
6383		6024	6739
6384		5720	4639
6385		3830	5099
6386		4606	5808
6387		5700	5914
6388		5572	6531
6389		5550	5651
6390		3554	5869
6391		6639	6749
6392		5558	6506
6393		6634	6832
6394		6773	7103
6395		7323	7586
6396		4971	5406
6397		6917	7272
6398		7922	7245
6399		7478	7864
6400		6757	6169
6401		5361	6558
6402		6019	6321
6403		7485	7645
6404		6985	5641
6405		7632	6095
6406		5437	4918
6407		6459	6437
6408		6552	6349
6409		4698	6877
6410		6663	7470
6411		7368	5981
6412		6989	6779
6413		5907	6316
6414		6437	5558
6415		3449	5400
6416		5591	6493
6417		7766	6429
6418		5985	5687
6419		5673	5865
6420		7379	7193
6421		4673	4987
6422		6302	6451
6423		4917	5038
6424		7009	7234
6425		5336	6447
6426		7167	7087
6427		5990	6184
6428		5427	5727
6429		6853	6042
6430		5114	6498
6431		6932	6774
6432		5453	6835
6433		9053	7329
6434		5677	6019
6435		8040	7468
6436		5955	5749
6437		7051	5557
6438		6540	7058
6439		4542	5674
6440		7784	7034
6441		5860	5437
6442		5109	6720
6443		5272	5892
6444		8198	7266
6445		7193	7168
6446		7636	7623
6447		5367	6388
6448		6815	6570
6449		7746	7139
6450		6878	5943
6451		6345	6963
6452		7717	7422
6453		7242	7044
6454		8422	6523
6455		6001	5760
6456		6358	6560
6457		6883	6851
6458		5653	7222
6459		7326	6436
6460		6979	7503
6461		4385	5491
6462		5901	6476
6463		5524	5341
6464		6544	5754
6465		4462	5384
6466		6434	6020
6467		6990	6313
6468		6561	6840
6469		7829	6965
6470		3410	4271
6471		6363	5457
6472		7156	6534
6473		4802	6593
6474		6000	6407
6475		5774	6431
6476		5494	7312
6477		6044	6421
6478		5503	5267
6479		6996	6771
6480		6548	7372
6481		7260	7391
6482		6672	6622
6483		7733	7446
6484		3606	4570
6485		7939	6310
6486		6390	5870
6487		5027	6092
6488		4895	6141
6489		8518	7930
6490		7092	6625
6491		6215	7166
6492		3626	6061
6493		7346	5706
6494		6188	5963
6495		8288	8405
6496		7496	6997
6497		5877	6240
6498		3998	4701
6499		6549	6088
6500		8351	8043
6501		7705	6847
6502		6236	6814
6503		4546	5051
6504		5936	6902
6505		6233	6777
6506		6951	6482
6507		7830	7010
6508		6911	6343
6509		7941	7237
6510		3287	6295
6511		7287	7213
6512		6957	6615
6513		7501	6938
6514		7174	6916
6515		6923	7078
6516		6843	7004
6517		6251	6649
6518		7476	6943
6519		6436	5750
6520		7032	5605
6521		7538	6860
6522		6862	6328
6523		7071	7458
6524		5460	5924
6525		6781	5906
6526		5721	5601
6527		6646	6949
6528		6292	6693
