BFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
5409		3323	4
5410		1299	2
5411		7578	3
5412		5693	3
5413		1796	4
5414		7113	3
5415		5169	3
5416		4813	3
5417		4692	3
5418		5298	4
5419		5126	3
5420		2637	3
5421		482	4
5422		7106	3
5423		1548	3
5424		1157	4
5425		1342	3
5426		9419	4
5427		145	4
5428		4236	4
5429		7434	3
5430		696	3
5431		2458	3
5432		8834	3
5433		3397	4
5434		1828	3
5435		3360	3
5436		7578	3
5437		8857	4
5438		7664	3
5439		6597	4
5440		6910	3
5441		8507	3
5442		4605	4
5443		7335	3
5444		8743	4
5445		3145	4
5446		2458	3
5447		5789	4
5448		9145	3
5449		4677	4
5450		6434	3
5451		2356	4
5452		301	4
5453		6432	3
5454		9466	3
5455		1418	3
5456		7120	4
5457		1041	4
5458		3332	3
5459		9050	4
5460		2542	4
5461		1063	2
5462		5623	4
5463		4966	4
5464		8028	3
5465		3363	3
5466		2324	4
5467		294	3
5468		8406	3
5469		9068	3
5470		1041	4
5471		9309	3
5472		5181	3
5473		4391	4
5474		3483	3
5475		9684	3
5476		6108	4
5477		3729	3
5478		1468	3
5479		801	4
5480		715	3
5481		1202	3
5482		8390	2
5483		3188	3
5484		3872	4
5485		1449	3
5486		1869	3
5487		5988	4
5488		5693	3
5489		7578	3
5490		2494	3
5491		5265	3
5492		662	3
5493		5942	3
5494		3701	3
5495		331	2
5496		7767	4
5497		8289	4
5498		277	3
5499		4703	3
5500		187	4
5501		6988	4
5502		4105	4
5503		8879	4
5504		3028	4
5505		9535	4
5506		277	3
5507		583	4
5508		2705	3
5509		2069	2
5510		2917	4
5511		3240	3
5512		5865	3
5513		1603	3
5514		4563	3
5515		1468	3
5516		764	3
5517		8054	4
5518		6996	3
5519		7172	4
5520		4487	3
5521		1063	2
5522		7578	3
5523		4732	3
5524		4083	3
5525		2591	3
5526		6044	4
5527		7713	3
5528		3486	3
5529		9519	3
5530		7146	4
5531		4105	4
5532		8270	4
5533		3891	3
5534		8578	3
5535		3354	3
5536		6370	3
5537		5943	4
5538		696	3
5539		4491	3
5540		6443	3
5541		7595	2
5542		5540	4
5543		5482	3
5544		7622	4
5545		5748	3
5546		9759	3
5547		5987	3
5548		6738	3
5549		5672	3
5550		449	3
5551		5265	3
5552		1179	3
5553		3360	3
5554		2394	4
5555		3293	4
5556		2069	2
5557		2813	3
5558		9957	3
5559		4291	4
5560		8535	3
5561		4966	4
5562		6464	3
5563		9944	3
5564		9724	3
5565		1613	4
5566		6157	3
5567		7891	3
5568		9938	4
5569		9175	3
5570		4828	3
5571		3471	4
5572		1536	4
5573		9284	3
5574		9008	3
5575		2637	3
5576		9137	3
5577		9078	4
5578		2356	4
5579		2564	3
5580		9440	3
5581		3891	3
5582		5865	3
5583		5666	4
5584		9535	4
5585		4770	3
5586		7891	3
5587		1791	4
5588		7914	4
5589		6616	3
5590		1402	3
5591		9910	3
5592		2909	3
5593		3240	3
5594		8824	4
5595		4135	3
5596		3360	3
5597		3861	4
5598		1020	4
5599		8315	4
5600		232	3
5601		8327	4
5602		6201	4
5603		6566	3
5604		4500	2
5605		2042	3
5606		2499	4
5607		658	4
5608		9315	3
5609		482	4
5610		7467	4
5611		2791	2
5612		4500	2
5613		5319	3
5614		8578	3
5615		9661	3
5616		6201	4
5617		2238	3
5618		4195	4
5619		433	3
5620		2564	3
5621		9654	3
5622		4504	3
5623		6705	3
5624		653	4
5625		368	3
5626		7077	3
5627		9494	3
5628		7723	3
5629		1757	3
5630		8266	3
5631		4500	2
5632		5521	3
5633		3099	3
5634		1908	2
5635		7099	3
5636		1604	3
5637		9007	3
5638		6443	3
5639		9587	3
5640		6954	4
5641		3747	3
5642		4814	4
5643		1635	4
5644		644	3
5645		2740	4
5646		4569	4
5647		2924	4
5648		4563	3
5649		4270	4
5650		7664	3
5651		4732	3
5652		9759	3
5653		1795	4
5654		6654	3
5655		6370	3
5656		9658	3
5657		4732	3
5658		1550	3
5659		3363	3
5660		7010	3
5661		4366	4
5662		3417	3
5663		223	4
5664		3086	4
5665		9322	3
5666		8834	3
5667		2394	4
5668		8265	4
5669		5681	3
5670		1398	3
5671		7692	4
5672		331	2
5673		7041	4
5674		8871	4
5675		8359	3
5676		8535	3
5677		6434	3
5678		3997	4
5679		3752	3
5680		3589	4
5681		4500	2
5682		4704	4
5683		9002	3
5684		8347	4
5685		3218	4
5686		1668	3
5687		420	4
5688		2687	3
5689		419	3
5690		6910	3
5691		8550	4
5692		9147	3
5693		6142	2
5694		3099	3
5695		3603	4
5696		1121	4
5697		8295	3
5698		5781	4
5699		2703	3
5700		1284	3
5701		1172	4
5702		5815	3
5703		2507	4
5704		2431	4
5705		4487	3
5706		2657	3
5707		1548	3
5708		8476	4
5709		6800	4
5710		2136	4
5711		8227	4
5712		3641	4
5713		1325	3
5714		6142	2
5715		801	4
5716		5815	3
5717		9759	3
5718		9715	4
5719		7727	4
5720		2067	4
5721		1370	4
5722		4916	3
5723		4732	3
5724		827	3
5725		6705	3
5726		1069	3
5727		1548	3
5728		5693	3
5729		2325	3
5730		1757	3
5731		2494	3
5732		8280	4
5733		232	3
5734		8359	3
5735		581	4
5736		253	3
5737		4519	3
5738		5909	3
5739		7982	3
5740		560	3
5741		2881	3
5742		8680	4
5743		1321	3
5744		3055	3
5745		158	3
5746		6051	4
5747		169	3
5748		6142	2
5749		527	3
5750		7010	3
5751		6870	4
5752		5813	4
5753		7622	4
5754		1716	3
5755		9327	3
5756		1763	4
5757		2705	3
5758		5011	3
5759		2881	3
5760		3701	3
5761		1806	4
5762		7106	3
5763		7840	3
5764		277	3
5765		3155	4
5766		3460	3
5767		7521	4
5768		6370	3
5769		5415	4
5770		9252	3
5771		1707	3
5772		1561	3
5773		8588	4
5774		266	4
5775		966	3
5776		3083	3
5777		9154	4
5778		1323	4
5779		7113	3
5780		471	4
5781		3259	3
5782		6311	4
5783		9544	3
5784		9440	3
5785		3086	4
5786		5942	3
5787		5474	4
5788		619	4
5789		3224	3
5790		5075	3
5791		696	3
5792		7099	3
5793		5672	3
5794		3890	4
5795		7331	4
5796		4709	3
5797		1617	3
5798		9212	4
5799		7099	3
5800		266	4
5801		4770	3
5802		7041	4
5803		8315	4
5804		3489	3
5805		3083	3
5806		1079	3
5807		5181	3
5808		5151	3
5809		7721	4
5810		4107	4
5811		2120	4
5812		8166	3
5813		4386	3
5814		9648	4
5815		7962	2
5816		2500	4
5817		8436	3
5818		2813	3
5819		6673	4
5820		3286	4
5821		1731	3
5822		9322	3
5823		9530	4
5824		1468	3
5825		644	3
5826		7521	4
5827		8622	3
5828		6928	3
5829		6187	3
5830		2500	4
5831		180	3
5832		7111	3
5833		8340	3
5834		6705	3
5835		1738	4
5836		7660	3
5837		6539	3
5838		9167	3
5839		5940	4
5840		9679	4
5841		1450	4
5842		6673	4
5843		9023	3
5844		9543	3
5845		3657	4
5846		6136	3
5847		3308	3
5848		3960	4
5849		7622	4
5850		7438	3
5851		3600	3
5852		8359	3
5853		2091	4
5854		2703	3
5855		3489	3
5856		7595	2
5857		8529	3
5858		6464	3
5859		8529	3
5860		2909	3
5861		6948	3
5862		9401	4
5863		430	4
5864		2657	3
5865		7962	2
5866		6928	3
5867		368	3
5868		8911	3
5869		8064	3
5870		4854	3
5871		658	4
5872		9168	4
5873		5833	4
5874		331	2
5875		9623	3
5876		3752	3
5877		4195	4
5878		1760	3
5879		7453	4
5880		5477	4
5881		228	3
5882		7379	3
5883		2394	4
5884		7840	3
5885		8844	4
5886		4491	3
5887		8588	4
5888		382	3
5889		8307	3
5890		560	3
5891		3489	3
5892		9050	4
5893		4104	3
5894		6165	4
5895		9309	3
5896		2705	3
5897		1343	3
5898		1604	3
5899		3308	3
5900		3286	4
5901		1911	4
5902		7578	3
5903		2261	3
5904		1121	4
5905		4526	4
5906		1202	3
5907		5672	3
5908		7111	3
5909		331	2
5910		419	3
5911		5693	3
5912		3600	3
5913		2754	4
5914		6159	3
5915		760	4
5916		9839	4
5917		6132	4
5918		7438	3
5919		7210	4
5920		5681	3
5921		1676	4
5922		8359	3
5923		2703	3
5924		4854	3
5925		3473	4
5926		6928	3
5927		3779	3
5928		1716	3
5929		1202	3
5930		9930	3
5931		1603	3
5932		7706	4
5933		7713	3
5934		6673	4
5935		1343	3
5936		5940	4
5937		8183	2
5938		5333	4
5939		7307	4
5940		1604	3
5941		4966	4
5942		148	2
5943		6274	3
5944		4363	4
5945		5604	3
5946		1869	3
5947		2564	3
5948		5634	3
5949		3752	3
5950		4508	4
5951		9535	4
5952		8239	3
5953		3729	3
5954		8578	3
5955		8064	3
5956		8097	3
5957		2630	4
5958		3165	4
5959		7982	3
5960		3417	3
5961		9981	3
5962		1832	4
5963		1790	4
5964		4236	4
5965		9519	3
5966		1443	4
5967		8382	3
5968		7099	3
5969		8167	3
5970		4478	4
5971		8390	2
5972		8167	3
5973		7670	4
5974		1828	3
5975		3340	3
5976		2912	4
5977		1603	3
5978		85	4
5979		1285	4
5980		8348	4
5981		563	3
5982		9585	4
5983		1613	4
5984		4504	3
5985		5833	4
5986		7131	3
5987		7595	2
5988		9863	3
5989		7831	3
5990		6824	4
5991		1284	3
5992		6920	4
5993		9545	4
5994		9446	3
5995		5623	4
5996		9910	3
5997		644	3
5998		6221	4
5999		8097	3
6000		6367	4
6001		7335	3
6002		7033	3
6003		6644	2
6004		9848	4
6005		5124	4
6006		1468	3
6007		7499	3
6008		3417	3
6009		7185	3
6010		419	3
6011		285	3
6012		8266	3
6013		1851	3
6014		7708	3
6015		3083	3
6016		5937	3
6017		3361	4
6018		6274	3
6019		218	3
6020		7027	3
6021		9137	3
6022		5825	4
6023		9901	3
6024		1274	3
6025		4670	4
6026		1179	3
6027		1548	3
6028		4588	4
6029		438	4
6030		6235	3
6031		2582	3
6032		4487	3
6033		96	3
6034		8516	3
6035		9677	3
6036		8298	3
6037		9438	4
6038		9440	3
6039		6998	3
6040		3332	3
6041		8961	3
6042		7851	4
6043		1760	3
6044		1800	3
6045		2888	4
6046		4082	3
6047		491	4
6048		4873	4
6049		7831	3
6050		9658	3
6051		644	3
6052		8891	3
6053		4363	4
6054		2238	3
6055		3509	4
6056		1603	3
6057		1183	4
6058		8555	3
6059		9515	4
6060		6235	3
6061		2724	4
6062		6152	4
6063		7578	3
6064		4363	4
6065		8891	3
6066		2648	4
6067		3332	3
6068		5083	3
6069		1960	4
6070		2458	3
6071		7438	3
6072		4135	3
6073		1284	3
6074		5121	3
6075		3237	4
6076		5959	4
6077		9535	4
6078		5987	3
6079		3369	3
6080		3308	3
6081		8463	3
6082		9154	4
6083		449	3
6084		9519	3
6085		7435	4
6086		9567	4
6087		9519	3
6088		9192	4
6089		9605	4
6090		4046	3
6091		255	4
6092		9519	3
6093		6979	4
6094		2758	3
6095		7761	4
6096		3697	4
6097		1800	3
6098		430	4
6099		3868	4
6100		9658	3
6101		1398	3
6102		3950	3
6103		8814	4
6104		5432	4
6105		7118	3
6106		1852	4
6107		7307	4
6108		3600	3
6109		5136	4
6110		2150	3
6111		8265	4
6112		7928	4
6113		232	3
6114		2238	3
6115		9910	3
6116		5265	3
6117		7816	3
6118		4541	3
6119		764	3
6120		8636	4
6121		7027	3
6122		7622	4
6123		6142	2
6124		9170	3
6125		527	3
6126		228	3
6127		4203	4
6128		4519	3
6129		935	4
6130		3299	3
6131		5937	3
6132		3369	3
6133		5265	3
6134		1450	4
6135		7311	4
6136		4500	2
6137		5169	3
6138		2224	3
6139		2705	3
6140		8054	4
6141		7595	2
6142		1	1
6143		3066	4
6144		1738	4
6145		5011	3
6146		4770	3
6147		8695	4
6148		3274	4
6149		1960	4
6150		5631	3
6151		5126	3
6152		3729	3
6153		5165	4
6154		3240	3
6155		8436	3
6156		9603	4
6157		8183	2
6158		6157	3
6159		6644	2
6160		7210	4
6161		4205	3
6162		4326	3
6163		5693	3
6164		8266	3
6165		9544	3
6166		9330	4
6167		5825	4
6168		7908	3
6169		7136	3
6170		9625	4
6171		1468	3
6172		391	3
6173		9858	4
6174		4440	4
6175		285	3
6176		2067	4
6177		6803	4
6178		3636	3
6179		935	4
6180		352	4
6181		3212	3
6182		8894	4
6183		6141	3
6184		3822	3
6185		4135	3
6186		449	3
6187		8216	2
6188		306	4
6189		9208	4
6190		8270	4
6191		500	3
6192		6757	4
6193		1851	3
6194		1586	4
6195		9944	3
6196		3613	3
6197		6211	3
6198		2352	3
6199		4603	4
6200		5781	4
6201		285	3
6202		2644	4
6203		1284	3
6204		1398	3
6205		6845	3
6206		2431	4
6207		3947	4
6208		1409	4
6209		3360	3
6210		4500	2
6211		8183	2
6212		2120	4
6213		6616	3
6214		1449	3
6215		4046	3
6216		4046	3
6217		7521	4
6218		9684	3
6219		1398	3
6220		6175	4
6221		9863	3
6222		9863	3
6223		3509	4
6224		4104	3
6225		4082	3
6226		5541	3
6227		1231	4
6228		3657	4
6229		2494	3
6230		2238	3
6231		8298	3
6232		9567	4
6233		8436	3
6234		9232	3
6235		8183	2
6236		2758	3
6237		1179	3
6238		4405	3
6239		6647	3
6240		8894	4
6241		7762	4
6242		4135	3
6243		5748	3
6244		6322	4
6245		8732	4
6246		5772	4
6247		8406	3
6248		7390	4
6249		4519	3
6250		4526	4
6251		8167	3
6252		8409	3
6253		990	4
6254		7314	4
6255		4966	4
6256		1613	4
6257		6817	3
6258		6406	4
6259		7831	3
6260		3636	3
6261		2383	4
6262		2516	4
6263		7023	3
6264		2348	4
6265		6998	3
6266		7379	3
6267		4253	4
6268		4326	3
6269		1760	3
6270		9145	3
6271		5631	3
6272		5175	4
6273		4607	3
6274		8981	2
6275		9401	4
6276		2224	3
6277		4207	3
6278		4693	4
6279		9133	4
6280		7816	3
6281		5937	3
6282		9175	3
6283		5693	3
6284		8359	3
6285		5748	3
6286		7664	3
6287		3401	3
6288		2611	3
6289		5987	3
6290		9315	3
6291		243	3
6292		2068	4
6293		3158	4
6294		4082	3
6295		5436	4
6296		9125	4
6297		2042	3
6298		4104	3
6299		8382	3
6300		1707	3
6301		6647	3
6302		9440	3
6303		4002	3
6304		9008	3
6305		9721	3
6306		5629	4
6307		8301	4
6308		4828	3
6309		2325	3
6310		7891	3
6311		3843	3
6312		6443	3
6313		9252	3
6314		9910	3
6315		4919	4
6316		5681	3
6317		3434	3
6318		6152	4
6319		5075	3
6320		9631	3
6321		1302	4
6322		500	3
6323		8824	4
6324		1851	3
6325		8322	4
6326		4566	4
6327		8340	3
6328		1450	4
6329		3086	4
6330		1806	4
6331		8037	4
6332		966	3
6333		9008	3
6334		8340	3
6335		5169	3
6336		5693	3
6337		9283	3
6338		6343	4
6339		787	4
6340		3805	4
6341		9250	4
6342		8228	3
6343		180	3
6344		854	3
6345		5122	3
6346		1106	3
6347		6817	3
6348		1851	3
6349		1030	3
6350		8578	3
6351		4270	4
6352		3079	3
6353		9147	3
6354		8894	4
6355		4015	3
6356		2278	4
6357		8919	3
6358		4565	4
6359		1760	3
6360		7713	3
6361		1550	3
6362		9519	3
6363		6887	3
6364		5856	3
6365		9212	4
6366		2566	4
6367		3729	3
6368		6141	3
6369		4386	3
6370		8183	2
6371		1655	4
6372		197	4
6373		5971	3
6374		1468	3
6375		1869	3
6376		8549	4
6377		4679	4
6378		8476	4
6379		4338	4
6380		8436	3
6381		2958	3
6382		9623	3
6383		509	4
6384		1851	3
6385		2754	4
6386		2261	3
6387		8409	3
6388		1005	4
6389		5611	3
6390		6406	4
6391		1763	4
6392		6210	3
6393		7840	3
6394		491	4
6395		8791	4
6396		4082	3
6397		6658	4
6398		4327	4
6399		7478	3
6400		3973	4
6401		1323	4
6402		7307	4
6403		7708	3
6404		4679	4
6405		6948	3
6406		4386	3
6407		2637	3
6408		2536	4
6409		9603	4
6410		9763	4
6411		7118	3
6412		8911	3
6413		1342	3
6414		1085	3
6415		1617	3
6416		7991	4
6417		2276	3
6418		3982	3
6419		3904	4
6420		4692	3
6421		8436	3
6422		2261	3
6423		2176	4
6424		9558	4
6425		10	4
6426		7745	4
6427		9721	3
6428		8550	4
6429		7196	3
6430		3099	3
6431		232	3
6432		6644	2
6433		3865	4
6434		7595	2
6435		7616	2
6436		8516	3
6437		6414	4
6438		8222	4
6439		3293	4
6440		1561	3
6441		1069	3
6442		760	4
6443		8981	2
6444		3259	3
6445		9901	3
6446		8990	4
6447		145	4
6448		8529	3
6449		6644	2
6450		9544	3
6451		7829	4
6452		3332	3
6453		7959	3
6454		6432	3
6455		8800	4
6456		1550	3
6457		854	3
6458		6221	4
6459		8028	3
6460		3369	3
6461		9544	3
6462		4413	4
6463		2881	3
6464		6142	2
6465		3418	4
6466		6434	3
6467		7713	3
6468		2739	4
6469		3752	3
6470		7891	3
6471		3282	4
6472		4236	4
6473		5412	4
6474		6541	4
6475		1106	3
6476		5122	3
6477		1482	3
6478		5634	3
6479		6996	3
6480		9494	3
6481		8771	4
6482		3795	3
6483		7733	3
6484		2829	4
6485		1929	3
6486		6651	4
6487		7041	4
6488		8550	4
6489		2597	4
6490		4220	3
6491		9587	3
6492		7027	3
6493		9149	4
6494		4071	4
6495		3739	4
6496		4732	3
6497		9544	3
6498		3369	3
6499		8166	3
6500		9125	4
6501		9063	4
6502		1613	4
6503		7228	3
6504		7010	3
6505		4345	3
6506		3043	4
6507		812	3
6508		96	3
6509		658	4
6510		1240	4
6511		7725	4
6512		3083	3
6513		7136	3
6514		3145	4
6515		9901	3
6516		876	4
6517		7487	4
6518		1716	3
6519		8166	3
6520		2422	4
6521		990	4
6522		1211	4
6523		9147	3
6524		4416	4
6525		9096	4
6526		2610	4
6527		8167	3
6528		3276	4
6529		9544	3
6530		6996	3
6531		7561	3
6532		7467	4
6533		9208	4
6534		9605	4
6535		9944	3
6536		1482	3
6537		9567	4
6538		2739	4
6539		2069	2
6540		3299	3
6541		6123	3
6542		8436	3
6543		6159	3
6544		6464	3
6545		3636	3
6546		662	3
6547		8512	4
6548		7817	4
6549		1443	4
6550		4100	4
6551		8455	4
6552		7033	3
6553		1565	4
6554		4277	4
6555		4891	3
6556		7645	4
6557		2705	3
6558		9965	4
6559		3165	4
6560		8406	3
6561		7118	3
6562		7210	4
6563		1285	4
6564		6123	3
6565		1720	4
6566		7595	2
6567		3369	3
6568		7761	4
6569		5942	3
6570		6136	3
6571		4956	4
6572		2703	3
6573		1285	4
6574		8340	3
6575		223	4
6576		3425	4
6577		7846	4
6578		7435	4
6579		8990	4
6580		8790	4
6581		8149	4
6582		8743	4
6583		7343	4
6584		650	4
6585		6948	3
6586		3636	3
6587		9446	3
6588		9710	4
6589		3361	4
6590		3868	4
6591		3950	3
6592		277	3
6593		2705	3
6594		8327	4
6595		9023	3
6596		180	3
6597		4386	3
6598		6352	4
6599		9684	3
6600		4015	3
6601		893	3
6602		6647	3
6603		3079	3
6604		3299	3
6605		854	3
6606		5328	4
6607		3372	4
6608		5151	3
6609		3701	3
6610		180	3
6611		7499	3
6612		4270	4
6613		5693	3
6614		1572	4
6615		2564	3
6616		2069	2
6617		2591	3
6618		223	4
6619		223	4
6620		1543	4
6621		6872	4
6622		8347	4
6623		8699	4
6624		8265	4
6625		5461	3
6626		45	3
6627		9068	3
6628		8857	4
6629		9147	3
6630		9981	3
6631		7027	3
6632		7628	4
6633		7821	4
6634		253	3
6635		1440	3
6636		3286	4
6637		2837	4
6638		8228	3
6639		7077	3
6640		1449	3
6641		8322	4
6642		9759	3
6643		395	4
6644		1	1
6645		6178	4
6646		96	3
6647		4500	2
6648		581	4
6649		3401	3
6650		228	3
6651		7043	3
6652		4854	3
6653		2881	3
6654		8216	2
6655		1325	3
6656		2623	4
6657		2156	4
6658		2758	3
6659		8967	4
6660		7667	3
6661		825	3
6662		9519	3
6663		6435	3
6664		2261	3
6665		2313	4
6666		3308	3
6667		5825	4
6668		1030	3
6669		2111	4
6670		2703	3
6671		9284	3
6672		9137	3
6673		3636	3
6674		1368	4
6675		5106	4
6676		1274	3
6677		5314	4
6678		7891	3
6679		1063	2
6680		3486	3
6681		2980	3
6682		449	3
6683		500	3
6684		9543	3
6685		5971	3
6686		1440	3
6687		1911	4
6688		5000	3
6689		4770	3
6690		7908	3
6691		3417	3
6692		2705	3
6693		3982	3
6694		2829	4
6695		6824	4
6696		4405	3
6697		5612	3
6698		1731	3
6699		6899	4
6700		8967	4
6701		1332	4
6702		801	4
6703		1716	3
6704		8359	3
6705		8981	2
6706		8228	3
6707		4891	3
6708		8578	3
6709		1106	3
6710		7852	4
6711		7027	3
6712		9096	4
6713		6178	4
6714		889	4
6715		2980	3
6716		6887	3
6717		4504	3
6718		2839	3
6719		3843	3
6720		7136	3
6721		7875	3
6722		9710	4
6723		3188	3
6724		1492	4
6725		8296	4
6726		643	4
6727		5083	3
6728		5781	4
6729		1894	4
6730		8239	3
6731		5714	3
6732		2758	3
6733		4195	4
6734		148	2
6735		4988	4
6736		4386	3
6737		3950	3
6738		331	2
6739		7677	3
6740		9063	4
6741		7769	3
6742		715	3
6743		5000	3
6744		6800	4
6745		9125	4
6746		3136	4
6747		8703	3
6748		7192	3
6749		7095	3
6750		2687	3
6751		4270	4
6752		5858	4
6753		5169	3
6754		6673	4
6755		2765	4
6756		812	3
6757		7561	3
6758		2507	4
6759		5856	3
6760		4357	4
6761		9648	4
6762		6464	3
6763		6178	4
6764		5714	3
6765		2591	3
6766		6861	3
6767		9567	4
6768		8532	3
6769		800	4
6770		2536	4
6771		2909	3
6772		3613	3
6773		3486	3
6774		4363	4
6775		6545	4
6776		2494	3
6777		9988	4
6778		696	3
6779		4813	3
6780		1342	3
6781		1030	3
6782		7796	4
6783		6083	4
6784		3842	4
6785		8336	3
6786		4386	3
6787		3369	3
6788		8923	3
6789		3613	3
6790		6928	3
6791		2443	3
6792		3029	4
6793		9068	3
6794		3360	3
6795		8130	4
6796		1288	3
6797		2325	3
6798		5953	4
6799		7136	3
6800		3822	3
6801		2757	4
6802		3613	3
6803		7438	3
6804		1851	3
6805		8779	3
6806		9071	4
6807		4220	3
6808		5612	3
6809		8550	4
6810		4692	3
6811		7947	4
6812		7246	3
6813		1603	3
6814		9559	4
6815		3240	3
6816		7478	3
6817		8183	2
6818		8265	4
6819		4767	4
6820		8440	3
6821		5556	3
6822		5477	4
6823		7146	4
6824		6123	3
6825		8962	4
6826		3369	3
6827		696	3
6828		8097	3
6829		8257	3
6830		2611	3
6831		5224	3
6832		4584	3
6833		1157	4
6834		3079	3
6835		382	3
6836		4478	4
6837		9077	4
6838		266	4
6839		7891	3
6840		7867	4
6841		6435	3
6842		9698	4
6843		8814	4
6844		6031	4
6845		1299	2
6846		764	3
6847		7027	3
6848		4971	4
6849		1731	3
6850		5865	3
6851		1775	4
6852		9317	4
6853		644	3
6854		764	3
6855		3212	3
6856		5918	4
6857		8054	4
6858		2867	4
6859		6011	4
6860		10	4
6861		8183	2
6862		6651	4
6863		6541	4
6864		1869	3
6865		8507	3
6866		2566	4
6867		9544	3
6868		5672	3
6869		4326	3
6870		4220	3
6871		694	4
6872		7982	3
6873		1812	4
6874		6018	4
6875		2496	4
6876		6043	4
6877		9388	4
6878		6450	4
6879		4186	3
6880		3276	4
6881		3212	3
6882		368	3
6883		6948	3
6884		5541	3
6885		1733	4
6886		3693	3
6887		4500	2
6888		1079	3
6889		7023	3
6890		5903	4
6891		1676	4
6892		4740	3
6893		145	4
6894		4539	4
6895		1707	3
6896		3956	4
6897		2060	4
6898		7796	4
6899		500	3
6900		8228	3
6901		4649	4
6902		1402	3
6903		1851	3
6904		187	4
6905		4891	3
6906		7769	3
6907		3752	3
6908		6210	3
6909		4107	4
6910		2791	2
6911		8535	3
6912		9591	3
6913		9284	3
6914		7629	4
6915		9938	4
6916		1763	4
6917		3417	3
6918		2703	3
6919		2708	4
6920		1696	3
6921		3747	3
6922		329	3
6923		2611	3
6924		1063	2
6925		1760	3
6926		3244	4
6927		2958	3
6928		8216	2
6929		8298	3
6930		9724	3
6931		5937	3
6932		7870	3
6933		7120	4
6934		7677	3
6935		9063	4
6936		7769	3
6937		2325	3
6938		8962	4
6939		5133	4
6940		4312	4
6941		3987	4
6942		8529	3
6943		2943	4
6944		3308	3
6945		8670	3
6946		7667	3
6947		7733	3
6948		4500	2
6949		8028	3
6950		3240	3
6951		8578	3
6952		9696	4
6953		1325	3
6954		8516	3
6955		4541	3
6956		6178	4
6957		3693	3
6958		4046	3
6959		6370	3
6960		9315	3
6961		6453	4
6962		4150	4
6963		9327	3
6964		8418	4
6965		6910	3
6966		2532	4
6967		509	4
6968		2637	3
6969		9152	4
6970		2751	4
6971		7667	3
6972		7721	4
6973		9721	3
6974		3286	4
6975		3248	3
6976		446	4
6977		3628	4
6978		7592	4
6979		6123	3
6980		2611	3
6981		7099	3
6982		4541	3
6983		9309	3
6984		3956	4
6985		9721	3
6986		5083	3
6987		8703	3
6988		5748	3
6989		3354	3
6990		176	4
6991		6738	3
6992		1731	3
6993		8183	2
6994		5237	4
6995		9170	3
6996		7962	2
6997		6539	3
6998		7962	2
6999		1929	3
7000		9910	3
7001		6616	3
7002		7379	3
7003		899	4
7004		3701	3
7005		2705	3
7006		2460	4
7007		1961	4
7008		644	3
7009		9250	4
7010		7595	2
7011		5681	3
7012		9930	3
7013		3648	4
7014		2678	3
7015		9724	3
7016		2839	3
7017		1613	4
7018		3299	3
7019		2910	4
7020		6887	3
7021		3286	4
7022		693	4
7023		8216	2
7024		9232	3
7025		9910	3
7026		1005	4
7027		7962	2
7028		4556	4
7029		2924	4
7030		1668	3
7031		4854	3
7032		2072	4
7033		4500	2
7034		9847	3
7035		3748	4
7036		4135	3
7037		7762	4
7038		8298	3
7039		3701	3
7040		9147	3
7041		7043	3
7042		9091	4
7043		8981	2
7044		5550	4
7045		8409	3
7046		8140	4
7047		8791	4
7048		3483	3
7049		391	3
7050		9910	3
7051		145	4
7052		650	4
7053		9658	3
7054		2657	3
7055		9591	3
7056		3397	4
7057		9007	3
7058		9078	4
7059		1828	3
7060		4770	3
7061		5644	4
7062		9721	3
7063		4584	3
7064		4693	4
7065		187	4
7066		2909	3
7067		9944	3
7068		4828	3
7069		2450	3
7070		5672	3
7071		2001	3
7072		3950	3
7073		2694	4
7074		2348	4
7075		8535	3
7076		8028	3
7077		7595	2
7078		8257	3
7079		770	3
7080		6434	3
7081		7710	4
7082		1398	3
7083		4828	3
7084		3299	3
7085		576	4
7086		8891	3
7087		5121	3
7088		3489	3
7089		9800	3
7090		760	4
7091		3086	4
7092		8857	4
7093		9631	3
7094		9981	3
7095		2069	2
7096		4515	3
7097		1777	3
7098		5521	3
7099		1299	2
7100		5865	3
7101		3756	4
7102		1398	3
7103		2705	3
7104		1550	3
7105		7525	4
7106		1063	2
7107		8919	3
7108		2375	4
7109		9232	3
7110		4732	3
7111		331	2
7112		6993	3
7113		1299	2
7114		9631	3
7115		7816	3
7116		6260	4
7117		7185	3
7118		148	2
7119		7379	3
7120		3636	3
7121		899	4
7122		7478	3
7123		8779	3
7124		5000	3
7125		7991	4
7126		6157	3
7127		1418	3
7128		827	3
7129		9759	3
7130		7561	3
7131		7595	2
7132		4614	3
7133		7434	3
7134		8507	3
7135		7561	3
7136		331	2
7137		3693	3
7138		6998	3
7139		4692	3
7140		4916	3
7141		3483	3
7142		3950	3
7143		827	3
7144		9167	3
7145		8535	3
7146		3891	3
7147		3286	4
7148		6574	4
7149		2791	2
7150		7578	3
7151		825	3
7152		5327	3
7153		9504	4
7154		7518	3
7155		8336	3
7156		1033	4
7157		6464	3
7158		2352	3
7159		5151	3
7160		889	4
7161		8227	4
7162		5397	4
7163		449	3
7164		6123	3
7165		2176	4
7166		5106	4
7167		8298	3
7168		6776	4
7169		629	4
7170		7467	4
7171		3486	3
7172		9658	3
7173		2313	4
7174		4345	3
